Date,Store ID,Category,Units Sold,Sales Amount,Total Cost,Gross Margin,Variance Last Year %
2024-03-06,S018,Electronics,4,162.72,94.41,68.31,0.0376
2024-03-06,S019,Kids,16,2007.54,1071.87,935.67,0.0798
2024-03-06,S020,Mens,19,2325.66,1128.75,1196.91,-0.0979
2024-03-07,S001,Kids,13,541.06,256.68,284.38,-0.0833
2024-03-07,S002,Home,20,2517.97,1355.97,1162.0,0.1123
2024-03-07,S003,Shoes,2,212.82,132.09,80.73,0.1015
2024-03-07,S004,Electronics,22,841.43,469.3,372.13,0.0542
2024-03-07,S005,Kids,9,651.11,348.63,302.48,-0.0766
2024-03-07,S006,Shoes,14,2062.12,1436.06,626.06,0.1247
2024-03-07,S007,Kids,20,1042.57,527.44,515.13,0.1928
2024-03-07,S008,Mens,16,1208.43,691.6,516.83,-0.0629
2024-03-07,S009,Home,3,277.24,131.57,145.67,0.0297
2024-03-07,S010,Kids,17,2441.75,1244.88,1196.87,0.0996
2024-03-07,S011,Home,4,532.87,275.95,256.92,-0.1485
2024-03-07,S012,Mens,14,870.6,460.49,410.11,0.1665
2024-03-07,S013,Electronics,4,398.45,193.86,204.59,0.1792
2024-03-07,S014,Kids,14,2061.83,1375.53,686.3,-0.0804
2024-03-07,S015,Shoes,13,1212.19,822.05,390.14,-0.0791
2024-03-07,S016,Womens,6,152.2,84.23,67.97,0.1216
2024-03-07,S017,Home,5,131.67,84.6,47.07,0.1021
2024-03-07,S018,Electronics,13,1887.44,926.61,960.83,-0.0302
2024-03-07,S019,Shoes,18,930.27,608.39,321.88,0.0013
2024-03-07,S020,Shoes,9,550.8,383.0,167.8,0.1019
2024-03-08,S001,Womens,19,712.17,496.06,216.11,0.1783
2024-03-08,S002,Womens,2,48.92,22.71,26.21,-0.1018
2024-03-08,S003,Home,15,2105.75,1209.09,896.66,0.1872
2024-03-08,S004,Mens,10,1106.59,700.44,406.15,-0.0804
2024-03-08,S005,Womens,2,202.07,94.5,107.57,-0.0054
2024-03-08,S006,Kids,13,255.38,155.46,99.92,0.1936
2024-03-08,S007,Shoes,11,744.59,500.93,243.66,0.1754
2024-03-08,S008,Home,2,97.18,65.84,31.34,-0.0882
2024-03-08,S009,Home,8,151.11,92.32,58.79,-0.0391
2024-03-08,S010,Shoes,18,1108.99,546.94,562.05,0.0988
2024-03-08,S011,Mens,15,2168.49,1437.48,731.01,0.1955
2024-03-08,S012,Electronics,11,1297.11,630.36,666.75,-0.1466
2024-03-08,S013,Mens,19,1613.71,729.18,884.53,0.0191
2024-03-08,S014,Womens,1,74.76,47.33,27.43,-0.0568
2024-03-08,S015,Mens,12,749.79,419.92,329.87,-0.1223
2024-03-08,S016,Womens,5,249.35,166.25,83.1,0.1177
2024-03-08,S017,Womens,11,1206.2,559.59,646.61,0.2147
2024-03-08,S018,Electronics,7,584.48,327.53,256.95,-0.0977
2024-03-08,S019,Mens,17,2249.26,1520.75,728.51,-0.1497
2024-03-08,S020,Mens,9,733.23,365.21,368.02,0.0356
2024-03-09,S001,Electronics,6,763.7,432.1,331.6,0.0447
2024-03-09,S002,Home,3,303.02,204.44,98.58,0.0326
2024-03-09,S003,Mens,13,1000.03,495.42,504.61,-0.029
2024-03-09,S004,Womens,15,1173.31,778.24,395.07,0.2234
2024-03-09,S005,Mens,2,63.81,34.81,29.0,-0.1387
2024-03-09,S006,Kids,6,380.59,231.31,149.28,0.136
2024-03-09,S007,Mens,7,394.59,272.49,122.1,0.2358
2024-03-09,S008,Womens,4,479.48,296.49,182.99,0.0958
2024-03-09,S009,Mens,12,307.38,163.75,143.63,-0.0507
2024-03-09,S010,Kids,22,2505.86,1556.59,949.27,-0.0652
2024-03-09,S011,Kids,16,847.57,468.52,379.05,-0.0563
2024-03-09,S012,Kids,16,2139.49,1479.25,660.24,-0.0134
2024-03-09,S013,Mens,24,382.98,237.47,145.51,0.1802
2024-03-09,S014,Mens,3,308.3,195.93,112.37,-0.1374
2024-03-09,S015,Electronics,3,301.4,203.37,98.03,0.0995
2024-03-09,S016,Electronics,1,69.05,47.42,21.63,0.0126
2024-03-09,S017,Home,4,103.56,64.01,39.55,0.1257
2024-03-09,S018,Mens,20,882.15,576.42,305.73,-0.0632
2024-03-09,S019,Shoes,22,3205.58,1561.0,1644.58,0.2264
2024-03-09,S020,Electronics,3,274.81,149.57,125.24,0.236
2024-03-10,S001,Shoes,14,242.07,167.05,75.02,-0.1322
2024-03-10,S002,Womens,2,219.37,99.5,119.87,-0.1302
2024-03-10,S003,Electronics,21,1283.65,883.57,400.08,0.2113
2024-03-10,S004,Home,6,630.54,303.54,327.0,0.1562
2024-03-10,S005,Mens,6,351.99,230.49,121.5,0.0646
2024-03-10,S006,Electronics,13,568.88,342.43,226.45,-0.1165
2024-03-10,S007,Kids,12,1415.31,843.85,571.46,-0.0435
2024-03-10,S008,Womens,15,466.88,282.73,184.15,0.2238
2024-03-10,S009,Electronics,24,2741.48,1827.51,913.97,0.0584
2024-03-10,S010,Home,16,433.26,240.24,193.02,0.1913
2024-03-10,S011,Womens,14,1944.16,1246.48,697.68,-0.1184
2024-03-10,S012,Home,9,258.8,117.49,141.31,0.0965
2024-03-10,S013,Home,18,1963.11,930.83,1032.28,-0.0403
2024-03-10,S014,Womens,10,1329.47,640.41,689.06,0.1966
2024-03-10,S015,Mens,5,160.8,89.55,71.25,-0.0857
2024-03-10,S016,Mens,23,2994.11,1782.48,1211.63,-0.1184
2024-03-10,S017,Electronics,17,1344.08,726.3,617.78,-0.0065
2024-03-10,S018,Electronics,20,1877.87,1219.14,658.73,-0.0136
2024-03-10,S019,Mens,23,1396.39,647.73,748.66,0.0717
2024-03-10,S020,Womens,1,141.16,89.14,52.02,0.2171
2024-03-11,S001,Shoes,3,289.85,168.68,121.17,0.073
2024-03-11,S002,Mens,10,1193.78,568.92,624.86,0.1614
2024-03-11,S003,Electronics,17,335.69,178.18,157.51,0.0676
2024-03-11,S004,Shoes,12,663.56,410.14,253.42,-0.0185
2024-03-11,S005,Womens,9,739.48,383.78,355.7,0.1424
2024-03-11,S006,Womens,21,374.96,208.0,166.96,0.1603
2024-03-11,S007,Womens,23,2095.4,1050.31,1045.09,0.1468
2024-03-11,S008,Electronics,14,1501.49,744.58,756.91,0.1784
2024-03-11,S009,Kids,10,511.16,296.37,214.79,-0.0563
2024-03-11,S010,Mens,16,507.17,302.18,204.99,0.1439
2024-03-11,S011,Kids,20,1771.03,916.39,854.64,0.131
2024-03-11,S012,Home,3,445.6,230.05,215.55,0.1188
2024-03-11,S013,Kids,21,627.06,342.28,284.78,0.1849
2024-03-11,S014,Womens,16,1542.15,974.46,567.69,-0.1039
2024-03-11,S015,Kids,5,210.48,141.03,69.45,-0.072
2024-03-11,S016,Home,2,197.55,120.42,77.13,0.1298
2024-03-11,S017,Shoes,23,2982.59,1739.48,1243.11,0.0385
2024-03-11,S018,Mens,8,1066.01,688.42,377.59,-0.0828
2024-03-11,S019,Mens,14,1131.14,685.78,445.36,0.2285
2024-03-11,S020,Home,12,460.9,290.92,169.98,0.0521
2024-03-12,S001,Kids,7,296.72,188.83,107.89,0.2482
2024-03-12,S002,Shoes,21,753.82,395.98,357.84,-0.0504
2024-03-12,S003,Electronics,5,246.9,141.29,105.61,0.013
2024-03-12,S004,Kids,3,67.65,32.85,34.8,-0.1289
2024-03-12,S005,Kids,17,380.1,250.53,129.57,0.0548
2024-03-12,S006,Shoes,14,1271.41,626.43,644.98,-0.0709
2024-03-12,S007,Mens,15,1426.83,717.02,709.81,-0.1035
2024-03-12,S008,Home,14,251.55,163.68,87.87,0.1652
2024-03-12,S009,Kids,24,799.43,388.85,410.58,0.129
2024-03-12,S010,Shoes,2,299.96,135.15,164.81,0.1055
2024-03-12,S011,Womens,18,2316.53,1163.65,1152.88,-0.121
2024-03-12,S012,Home,7,485.39,330.07,155.32,0.1101
2024-03-12,S013,Kids,20,2859.21,1471.46,1387.75,-0.0151
2024-03-12,S014,Mens,24,2568.99,1726.84,842.15,0.127
2024-03-12,S015,Home,4,477.33,310.64,166.69,-0.0886
2024-03-12,S016,Mens,5,613.96,384.83,229.13,-0.0738
2024-03-12,S017,Shoes,7,204.99,124.44,80.55,-0.1015
2024-03-12,S018,Home,10,1203.92,659.22,544.7,0.0814
2024-03-12,S019,Home,5,449.02,221.65,227.37,0.0015
2024-03-12,S020,Home,19,1937.41,1187.01,750.4,0.1967
2024-03-13,S001,Electronics,7,194.63,114.06,80.57,0.1462
2024-03-13,S002,Kids,18,681.16,338.46,342.7,-0.1458
2024-03-13,S003,Shoes,12,1082.08,728.21,353.87,-0.0351
2024-03-13,S004,Kids,8,244.85,133.97,110.88,-0.1351
2024-03-13,S005,Home,21,2223.27,1551.15,672.12,0.2031
2024-03-13,S006,Kids,22,795.14,551.58,243.56,0.187
2024-03-13,S007,Mens,12,1769.9,839.54,930.36,-0.0288
2024-03-13,S008,Electronics,2,280.66,130.9,149.76,0.0698
2024-03-13,S009,Mens,12,1237.42,635.93,601.49,-0.0042
2024-03-13,S010,Shoes,12,1056.75,687.91,368.84,0.0536
2024-03-13,S011,Womens,11,735.16,412.51,322.65,-0.0934
2024-03-13,S012,Womens,8,1163.92,655.35,508.57,-0.0929
2024-03-13,S013,Kids,18,2582.64,1368.62,1214.02,0.1972
2024-03-13,S014,Womens,3,186.83,87.96,98.87,0.1398
2024-03-13,S015,Shoes,22,2655.28,1488.72,1166.56,0.0441
2024-03-13,S016,Womens,14,932.67,523.02,409.65,0.0005
2024-03-13,S017,Mens,15,1862.82,1006.75,856.07,0.0597
2024-03-13,S018,Home,22,1130.24,587.02,543.22,0.2234
2024-03-13,S019,Electronics,13,1207.96,739.19,468.77,-0.1383
2024-03-13,S020,Kids,13,1152.79,622.34,530.45,-0.1174
2024-03-14,S001,Mens,9,1290.15,712.39,577.76,0.0367
2024-03-14,S002,Womens,17,341.21,214.72,126.49,0.0652
2024-03-14,S003,Electronics,14,1617.58,795.95,821.63,-0.074
2024-03-14,S004,Home,12,580.89,355.1,225.79,0.1104
2024-03-14,S005,Kids,23,1641.99,768.9,873.09,-0.0405
2024-03-14,S006,Kids,24,2291.88,1438.0,853.88,-0.1471
2024-03-14,S007,Home,7,140.46,83.2,57.26,0.2183
2024-03-14,S008,Mens,8,1151.42,782.86,368.56,-0.0255
2024-03-14,S009,Home,24,3295.5,1929.18,1366.32,0.1018
2024-03-14,S010,Mens,15,557.65,321.17,236.48,0.1821
2024-03-14,S011,Home,5,303.4,207.49,95.91,0.2149
2024-03-14,S012,Kids,13,1455.27,866.41,588.86,0.2291
2024-03-14,S013,Mens,11,322.77,159.26,163.51,0.1261
2024-03-14,S014,Kids,3,406.28,257.26,149.02,0.0533
2024-03-14,S015,Shoes,13,662.02,435.81,226.21,0.0207
2024-03-14,S016,Womens,20,2325.43,1449.56,875.87,0.2463
2024-03-14,S017,Shoes,16,1198.27,814.45,383.82,0.0261
2024-03-14,S018,Kids,18,2392.27,1112.26,1280.01,0.2054
2024-03-14,S019,Shoes,6,504.79,345.87,158.92,-0.1309
2024-03-14,S020,Home,12,487.02,234.45,252.57,-0.0256
2024-03-15,S001,Home,7,825.03,475.45,349.58,0.2453
2024-03-15,S002,Kids,20,457.24,235.74,221.5,0.0244
2024-03-15,S003,Shoes,5,714.61,458.57,256.04,-0.0427
2024-03-15,S004,Mens,20,2247.91,1540.54,707.37,0.2027
2024-03-15,S005,Home,21,2511.14,1482.92,1028.22,0.0711
2024-03-15,S006,Womens,16,1769.15,1111.76,657.39,-0.049
2024-03-15,S007,Home,19,793.4,385.59,407.81,0.2498
2024-03-15,S008,Shoes,8,585.47,305.64,279.83,0.0916
2024-03-15,S009,Mens,7,194.47,89.11,105.36,0.0497
2024-03-15,S010,Shoes,3,138.31,85.93,52.38,0.2428
2024-03-15,S011,Home,17,2431.12,1389.84,1041.28,0.1309
2024-03-15,S012,Electronics,12,757.71,390.49,367.22,0.2286
2024-03-15,S013,Mens,11,1126.57,779.85,346.72,0.1356
2024-03-15,S014,Mens,4,339.25,162.59,176.66,0.0613
2024-03-15,S015,Electronics,8,759.89,433.61,326.28,0.099
2024-03-15,S016,Kids,15,619.55,354.9,264.65,0.2302
2024-03-15,S017,Kids,7,259.67,134.83,124.84,-0.1237
2024-03-15,S018,Shoes,23,1020.96,706.0,314.96,-0.0977
2024-03-15,S019,Womens,7,314.58,202.94,111.64,-0.0695
2024-03-15,S020,Womens,7,553.36,250.39,302.97,-0.1161
2024-03-16,S001,Home,4,362.19,188.28,173.91,-0.0105
2024-03-16,S002,Electronics,7,300.28,200.75,99.53,-0.1378
2024-03-16,S003,Kids,13,1506.4,756.75,749.65,0.0648
2024-03-16,S004,Mens,7,697.81,396.3,301.51,0.2339
2024-03-16,S005,Electronics,5,749.03,341.71,407.32,0.1841
2024-03-16,S006,Shoes,8,1028.94,605.69,423.25,0.2107
2024-03-16,S007,Shoes,7,979.4,653.25,326.15,0.0499
2024-03-16,S008,Kids,7,780.26,472.72,307.54,0.2382
2024-03-16,S009,Womens,5,302.07,175.13,126.94,0.2417
2024-03-16,S010,Womens,1,82.88,40.29,42.59,0.0268
2024-03-16,S011,Womens,1,85.45,50.96,34.49,-0.1466
2024-03-16,S012,Mens,9,1001.31,542.28,459.03,-0.1288
2024-03-16,S013,Electronics,4,575.79,293.67,282.12,-0.0206
2024-03-16,S014,Womens,2,185.77,90.79,94.98,-0.0075
2024-03-16,S015,Home,21,1902.93,1040.17,862.76,0.0181
2024-03-16,S016,Home,1,25.6,17.16,8.44,-0.1188
2024-03-16,S017,Shoes,16,369.62,201.09,168.53,0.2202
2024-03-16,S018,Kids,19,2700.99,1714.83,986.16,-0.1154
2024-03-16,S019,Mens,22,1548.6,879.1,669.5,-0.1303
2024-03-16,S020,Mens,13,1582.35,891.64,690.71,-0.0293
2024-03-17,S001,Kids,17,1973.95,1022.66,951.29,-0.103
2024-03-17,S002,Home,12,1671.63,995.28,676.35,0.0634
2024-03-17,S003,Womens,23,1481.52,965.62,515.9,0.0593
2024-03-17,S004,Mens,10,324.24,189.43,134.81,0.2246
2024-03-17,S005,Kids,23,3044.93,1951.87,1093.06,-0.0509
2024-03-17,S006,Shoes,1,28.75,18.17,10.58,-0.0701
2024-03-17,S007,Electronics,15,1240.94,783.49,457.45,-0.1047
2024-03-17,S008,Electronics,6,482.91,282.6,200.31,0.1773
2024-03-17,S009,Home,12,295.2,158.35,136.85,0.1473
2024-03-17,S010,Kids,4,134.73,83.05,51.68,0.0599
2024-03-17,S011,Mens,24,1455.12,984.7,470.42,0.0849
2024-03-17,S012,Womens,10,757.24,483.94,273.3,0.1677
2024-03-17,S013,Shoes,3,81.65,46.9,34.75,-0.0448
2024-03-17,S014,Home,10,405.9,273.19,132.71,0.0224
2024-03-17,S015,Mens,18,1049.11,518.87,530.24,-0.0543
2024-03-17,S016,Mens,11,538.02,285.23,252.79,-0.096
2024-03-17,S017,Kids,1,92.26,51.71,40.55,-0.0113
2024-03-17,S018,Home,23,1294.37,606.04,688.33,0.2231
2024-03-17,S019,Home,18,2196.24,1141.57,1054.67,0.1085
2024-03-17,S020,Home,5,103.11,67.81,35.3,0.0785
2024-03-18,S001,Electronics,24,3193.3,1471.66,1721.64,-0.0456
2024-03-18,S002,Womens,17,1981.63,900.48,1081.15,0.0568
2024-03-18,S003,Womens,22,1436.79,772.89,663.9,0.0674
2024-03-18,S004,Home,10,1216.68,613.75,602.93,0.1208
2024-03-18,S005,Shoes,10,1150.19,707.9,442.29,-0.0078
2024-03-18,S006,Mens,10,547.85,324.77,223.08,0.1482
2024-03-18,S007,Home,9,628.78,416.76,212.02,0.1694
2024-03-18,S008,Home,21,1008.27,511.02,497.25,-0.0143
2024-03-18,S009,Womens,9,667.98,337.04,330.94,-0.0978
2024-03-18,S010,Womens,6,162.37,90.84,71.53,-0.0577
2024-03-18,S011,Electronics,16,1908.1,894.67,1013.43,0.181
2024-03-18,S012,Electronics,17,1574.79,1018.33,556.46,-0.1431
2024-03-18,S013,Electronics,1,130.8,74.36,56.44,-0.1484
2024-03-18,S014,Kids,10,615.21,301.6,313.61,0.0753
2024-03-18,S015,Womens,13,201.72,102.78,98.94,0.2254
2024-03-18,S016,Womens,19,2311.28,1409.47,901.81,0.1914
2024-03-18,S017,Mens,1,134.1,74.89,59.21,0.149
2024-03-18,S018,Kids,5,269.0,158.57,110.43,-0.0283
2024-03-18,S019,Home,9,350.73,238.07,112.66,0.0361
2024-03-18,S020,Electronics,17,1627.84,977.45,650.39,-0.1242
2024-03-19,S001,Mens,9,796.0,469.6,326.4,0.058
2024-03-19,S002,Electronics,15,760.21,396.69,363.52,0.0545
2024-03-19,S003,Home,16,595.82,332.14,263.68,-0.0351
2024-03-19,S004,Mens,5,381.06,265.72,115.34,-0.1281
2024-03-19,S005,Mens,1,80.06,46.1,33.96,-0.0236
2024-03-19,S006,Electronics,20,2661.82,1822.49,839.33,0.172
2024-03-19,S007,Womens,2,140.78,75.07,65.71,-0.1
2024-03-19,S008,Electronics,1,107.93,55.58,52.35,-0.0481
2024-03-19,S009,Electronics,11,384.87,182.69,202.18,0.0819
2024-03-19,S010,Home,10,643.06,375.45,267.61,0.1654
2024-03-19,S011,Womens,15,2164.77,1420.23,744.54,0.0759
2024-03-19,S012,Mens,5,142.34,65.99,76.35,0.1166
2024-03-19,S013,Womens,2,65.34,33.25,32.09,0.223
2024-03-19,S014,Womens,3,332.46,189.69,142.77,0.0581
2024-03-19,S015,Kids,10,1453.79,732.44,721.35,0.1744
2024-03-19,S016,Mens,10,317.99,219.59,98.4,-0.034
2024-03-19,S017,Mens,13,875.28,464.6,410.68,0.2241
2024-03-19,S018,Electronics,18,1218.4,580.6,637.8,0.1182
2024-03-19,S019,Kids,20,1881.13,1124.61,756.52,0.1377
2024-03-19,S020,Mens,9,537.16,354.18,182.98,-0.0261
2024-03-20,S001,Electronics,6,148.11,75.05,73.06,0.2226
2024-03-20,S002,Womens,19,2289.01,1041.16,1247.85,-0.0192
2024-03-20,S003,Kids,16,834.41,565.23,269.18,0.1036
2024-03-20,S004,Mens,24,3305.18,2278.73,1026.45,-0.1189
2024-03-20,S005,Womens,4,223.82,122.7,101.12,-0.0781
2024-03-20,S006,Womens,13,1077.89,507.39,570.5,0.098
2024-03-20,S007,Shoes,2,261.1,145.87,115.23,-0.0729
2024-03-20,S008,Shoes,8,880.51,402.79,477.72,-0.1461
2024-03-20,S009,Mens,23,2008.22,1332.68,675.54,-0.148
2024-03-20,S010,Shoes,6,176.09,116.31,59.78,0.0431
2024-03-20,S011,Kids,9,1229.42,839.08,390.34,0.0034
2024-03-20,S012,Mens,17,2311.86,1506.59,805.27,-0.1485
2024-03-20,S013,Mens,19,2487.93,1510.72,977.21,0.1551
2024-03-20,S014,Home,22,1016.01,660.89,355.12,0.1906
2024-03-20,S015,Shoes,21,512.57,238.12,274.45,0.2208
2024-03-20,S016,Electronics,15,993.69,634.73,358.96,0.1189
2024-03-20,S017,Home,8,226.78,148.1,78.68,0.1964
2024-03-20,S018,Kids,21,2726.2,1825.09,901.11,0.0698
2024-03-20,S019,Electronics,9,599.42,311.97,287.45,0.1388
2024-03-20,S020,Mens,6,619.8,358.18,261.62,-0.0864
2024-03-21,S001,Kids,17,1345.52,712.2,633.32,0.1565
2024-03-21,S002,Mens,22,1237.78,740.5,497.28,0.0651
2024-03-21,S003,Home,15,1371.8,879.08,492.72,-0.0954
2024-03-21,S004,Electronics,15,265.75,169.6,96.15,0.0395
2024-03-21,S005,Home,3,234.6,157.62,76.98,0.1065
2024-03-21,S006,Kids,21,1145.12,622.69,522.43,0.0536
2024-03-21,S007,Shoes,1,145.81,99.63,46.18,0.1983
2024-03-21,S008,Home,23,2961.13,1600.63,1360.5,0.1142
2024-03-21,S009,Home,10,962.28,447.62,514.66,0.0153
2024-03-21,S010,Shoes,12,886.4,564.79,321.61,0.1812
2024-03-21,S011,Shoes,24,485.75,242.16,243.59,0.0646
2024-03-21,S012,Womens,14,825.58,469.05,356.53,0.201
2024-03-21,S013,Electronics,8,289.96,132.73,157.23,0.2288
2024-03-21,S014,Womens,22,2390.81,1171.28,1219.53,0.2085
2024-03-21,S015,Womens,18,2485.13,1333.04,1152.09,0.0986
2024-03-21,S016,Kids,11,1399.4,897.98,501.42,-0.0097
2024-03-21,S017,Electronics,15,1305.45,587.53,717.92,-0.0535
2024-03-21,S018,Home,5,244.08,159.01,85.07,-0.0381
2024-03-21,S019,Mens,23,1910.74,1273.34,637.4,-0.0535
2024-03-21,S020,Home,19,2578.58,1307.45,1271.13,0.146
2024-03-22,S001,Mens,19,2318.18,1393.11,925.07,0.0473
2024-03-22,S002,Kids,12,1774.6,968.7,805.9,-0.0891
2024-03-22,S003,Womens,10,500.19,304.63,195.56,0.0317
2024-03-22,S004,Kids,12,1665.48,1164.51,500.97,-0.0885
2024-03-22,S005,Home,12,1137.12,655.49,481.63,-0.1428
2024-03-22,S006,Mens,3,340.46,154.94,185.52,-0.0679
2024-03-22,S007,Womens,8,1015.78,533.96,481.82,0.0371
2024-03-22,S008,Womens,22,1706.75,1146.87,559.88,0.032
2024-03-22,S009,Shoes,1,69.54,39.29,30.25,-0.1439
2024-03-22,S010,Home,16,1921.59,927.65,993.94,0.0904
2024-03-22,S011,Kids,8,657.37,321.26,336.11,-0.0768
2024-03-22,S012,Womens,8,587.03,355.62,231.41,-0.1202
2024-03-22,S013,Mens,1,22.87,15.56,7.31,0.1998
2024-03-22,S014,Mens,17,275.65,141.81,133.84,0.0127
2024-03-22,S015,Electronics,2,204.99,93.19,111.8,0.1116
2024-03-22,S016,Kids,22,1250.25,589.43,660.82,-0.1136
2024-03-22,S017,Home,1,32.16,17.34,14.82,0.087
2024-03-22,S018,Shoes,18,1859.78,964.96,894.82,0.2371
2024-03-22,S019,Home,21,3144.99,2198.48,946.51,-0.0735
2024-03-22,S020,Mens,9,432.37,289.85,142.52,0.0164
2024-03-23,S001,Shoes,5,694.84,383.56,311.28,-0.0735
2024-03-23,S002,Home,5,687.96,447.93,240.03,-0.1237
2024-03-23,S003,Mens,23,3162.67,1520.04,1642.63,0.0636
2024-03-23,S004,Kids,1,24.51,12.73,11.78,-0.0202
2024-03-23,S005,Kids,18,956.88,540.85,416.03,0.1185
2024-03-23,S006,Shoes,10,1388.97,693.6,695.37,0.2436
2024-03-23,S007,Womens,13,1553.81,954.12,599.69,0.0387
2024-03-23,S008,Home,2,282.07,177.7,104.37,0.1515
2024-03-23,S009,Shoes,13,330.39,173.97,156.42,0.1123
2024-03-23,S010,Home,21,2838.78,1469.32,1369.46,0.1791
2024-03-23,S011,Kids,15,1705.13,889.96,815.17,0.1448
2024-03-23,S012,Shoes,18,1799.0,1124.07,674.93,0.1344
2024-03-23,S013,Kids,21,2752.39,1553.9,1198.49,-0.045
2024-03-23,S014,Electronics,13,1630.33,874.78,755.55,0.1731
2024-03-23,S015,Mens,19,543.93,375.57,168.36,0.111
2024-03-23,S016,Mens,12,824.39,437.9,386.49,0.2426
2024-03-23,S017,Electronics,4,183.17,124.66,58.51,0.087
2024-03-23,S018,Womens,17,839.69,569.84,269.85,-0.1048
2024-03-23,S019,Mens,22,2579.92,1683.25,896.67,0.2046
2024-03-23,S020,Home,9,407.84,230.99,176.85,-0.044
2024-03-24,S001,Kids,24,2420.44,1618.66,801.78,-0.1169
2024-03-24,S002,Womens,9,491.42,281.42,210.0,0.0254
2024-03-24,S003,Kids,20,2445.59,1379.51,1066.08,-0.0817
2024-03-24,S004,Electronics,8,1042.6,672.9,369.7,-0.1086
2024-03-24,S005,Electronics,17,2407.03,1632.12,774.91,0.2284
2024-03-24,S006,Shoes,13,425.9,223.84,202.06,0.208
2024-03-24,S007,Electronics,9,798.86,473.22,325.64,-0.0127
2024-03-24,S008,Kids,16,397.99,255.18,142.81,-0.0361
2024-03-24,S009,Kids,3,326.83,160.52,166.31,0.1515
2024-03-24,S010,Mens,24,2885.75,1314.78,1570.97,0.09
2024-03-24,S011,Kids,5,106.77,65.89,40.88,0.1951
2024-03-24,S012,Mens,1,124.68,82.71,41.97,0.2157
2024-03-24,S013,Mens,14,1918.47,1017.11,901.36,0.0709
2024-03-24,S014,Home,24,502.17,316.41,185.76,0.0278
2024-03-24,S015,Kids,11,447.76,276.49,171.27,-0.1498
2024-03-24,S016,Shoes,5,204.26,111.64,92.62,0.0439
2024-03-24,S017,Mens,5,160.15,77.0,83.15,-0.091
2024-03-24,S018,Mens,16,394.94,242.88,152.06,0.0226
2024-03-24,S019,Electronics,1,149.0,91.6,57.4,-0.1298
2024-03-24,S020,Electronics,1,86.21,56.57,29.64,0.1926
2024-03-25,S001,Womens,15,1348.52,721.8,626.72,0.2347
2024-03-25,S002,Shoes,1,81.53,39.96,41.57,0.2413
2024-03-25,S003,Womens,19,1535.35,830.67,704.68,0.1058
2024-03-25,S004,Womens,14,729.19,489.97,239.22,-0.1338
2024-03-25,S005,Home,18,2294.18,1203.05,1091.13,0.1657
2024-03-25,S006,Mens,5,727.63,423.23,304.4,-0.0287
2024-03-25,S007,Home,6,631.49,437.72,193.77,0.0927
2024-03-25,S008,Mens,1,58.3,38.88,19.42,-0.057
2024-03-25,S009,Shoes,15,362.72,180.8,181.92,-0.0642
2024-03-25,S010,Mens,12,1109.06,558.76,550.3,0.1946
2024-03-25,S011,Electronics,3,254.99,137.2,117.79,-0.0564
2024-03-25,S012,Home,20,2066.44,1205.57,860.87,0.2276
2024-03-25,S013,Home,22,2390.77,1368.31,1022.46,0.055
2024-03-25,S014,Shoes,3,229.26,130.15,99.11,0.1327
2024-03-25,S015,Kids,5,510.89,231.63,279.26,-0.0851
2024-03-25,S016,Electronics,4,426.55,210.72,215.83,0.1367
2024-03-25,S017,Mens,24,1233.62,757.06,476.56,0.006
2024-03-25,S018,Mens,17,1934.2,944.93,989.27,0.1923
2024-03-25,S019,Kids,16,2185.96,1352.12,833.84,0.1033
2024-03-25,S020,Kids,10,552.76,285.09,267.67,-0.0846
2024-03-26,S001,Shoes,20,977.67,606.99,370.68,0.1236
2024-03-26,S002,Shoes,8,960.18,634.04,326.14,0.0819
2024-03-26,S003,Mens,11,585.09,394.19,190.9,-0.1403
2024-03-26,S004,Shoes,7,719.12,328.04,391.08,0.1741
2024-03-26,S005,Shoes,21,489.66,240.24,249.42,0.208
2024-03-26,S006,Shoes,11,536.1,250.04,286.06,0.1262
2024-03-26,S007,Shoes,22,1828.14,1090.06,738.08,0.0553
2024-03-26,S008,Kids,24,929.32,556.92,372.4,0.0197
2024-03-26,S009,Electronics,12,1016.14,534.7,481.44,0.1252
2024-03-26,S010,Kids,20,1106.93,551.52,555.41,-0.1035
2024-03-26,S011,Electronics,4,270.8,150.01,120.79,0.0377
2024-03-26,S012,Home,15,428.76,226.13,202.63,0.1155
2024-03-26,S013,Mens,1,77.11,38.43,38.68,-0.0659
2024-03-26,S014,Home,1,136.06,68.39,67.67,-0.059
2024-03-26,S015,Womens,4,128.8,78.54,50.26,-0.1199
2024-03-26,S016,Shoes,18,1836.76,982.51,854.25,0.1332
2024-03-26,S017,Electronics,9,446.07,273.31,172.76,-0.1035
2024-03-26,S018,Electronics,9,692.26,428.68,263.58,0.0489
2024-03-26,S019,Electronics,15,813.71,566.29,247.42,0.2343
2024-03-26,S020,Shoes,19,2840.5,1878.67,961.83,0.0944
2024-03-27,S001,Kids,14,1913.73,1127.87,785.86,0.1974
2024-03-27,S002,Home,23,2931.48,1830.84,1100.64,-0.0334
2024-03-27,S003,Electronics,6,339.86,154.64,185.22,0.083
2024-03-27,S004,Womens,13,1693.53,821.43,872.1,0.0677
2024-03-27,S005,Electronics,3,83.51,38.71,44.8,0.1402
2024-03-27,S006,Kids,23,2569.59,1316.67,1252.92,0.2011
